Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30
P00010546,"THOMAE, KEITH MD FACS",C,2,REP,24,0,0,0,577,553,0,0,0,0,0,0,0,00,0,,,,,,0,0,4/1/2019,0,0
P00011767,"PAUL, ADAM NICHOLAS",C,2,REP,587.5,0,1175,0,0,-587.5,587.5,0,0,0,0,0,0,00,0,,,,,,0,0,3/31/2019,0,0
P20002721,"SANTORUM, RICHARD J.",O,2,REP,0,0,2501.5,0,6809.36,4307.86,0,0,0,0,0,952682.26,0,00,0,,,,,,0,0,3/31/2019,0,0
P20002978,"BACHMANN, MICHELE",C,2,REP,417.31,0,1800.82,0,1685950.82,1684567.31,0,0,0,0,0,2703.4,0,00,0,,,,,,0,0,3/31/2019,0,0
P20003109,"MCCOTTER, THADDEUS G",C,2,REP,0,0,0,0,615.1,615.1,0,0,0,0,0,105636.24,0,00,0,,,,,,0,0,3/31/2019,0,0
P40003824,"FRAYER, DONALD ROBERT",,2,REP,55,0,110,0,-60.68,-115.68,0,0,0,55,0,0,0,00,0,,,,,,0,0,3/31/2019,0,0
P60003654,"GINGRICH, NEWT",C,2,REP,20.14,0,4520,0,12221.05,7721.19,0,0,0,0,0,4631534.55,0,00,0,,,,,,0,0,3/31/2019,0,0
P60005915,"CARSON, BENJAMIN S SR MD",O,2,REP,2110.93,0,11759,0,450166.8,440518.73,0,0,0,0,0,0,0,00,0,,,,,,0,0,3/31/2019,0,0
P60006046,"WALKER, SCOTT",O,2,REP,0,0,4000,0,5547.37,1547.37,0,0,0,0,0,40635.48,0,00,0,,,,,,0,0,3/31/2019,0,0
P60006111,"CRUZ, RAFAEL EDWARD ""TED""",O,2,REP,0,0,5773.38,0,32504.79,26731.41,0,0,0,0,0,0,0,00,0,,,,,,0,0,3/31/2019,0,0
P60006723,"RUBIO, MARCO",O,2,REP,0,0,119.95,0,4984.57,4864.62,0,0,0,0,0,877657.12,0,00,0,,,,,,0,0,3/31/2019,0,0
P60007572,"PATAKI, GEORGE E",O,2,REP,0,0,54,0,4420.87,4366.87,0,0,0,0,0,20000,0,00,0,,,,,,0,0,3/31/2019,0,0
P60008059,"BUSH, JEB",O,2,REP,0,0,318.19,0,35128.6,34810.41,0,0,0,0,0,0,0,00,0,,,,,,0,0,3/31/2019,0,0
P60016342,"DE  LA  FUENTE, ROQUE ROCKY",C,2,REP,0,0,234,0,2343.18,2109.18,0,0,0,0,0,9320065.61,0,00,0,,,,,,0,0,3/31/2019,0,0
P80000748,"PAUL, RON",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,,,,,,0,0,3/31/2019,0,0
P80001571,"TRUMP, DONALD J",I,2,REP,30304180.03,22133949.38,8834888.53,801.47,19292901.2,40762192.7,0,0,0,0,0,528116.26,7325369.32,00,0,,,,,,0,0,3/31/2019,-41506,0
P80003353,"ROMNEY, MITT / PAUL D. RYAN",C,2,REP,45391.11,0,50771.59,0,39752.45,34371.97,0,0,0,0,0,0,0,00,0,,,,,,0,0,3/31/2019,0,0
P80003379,"GILMORE, JAMES S III",O,2,REP,0,0,0,0,565.05,565.05,0,0,0,0,0,291350.5,0,00,0,,,,,,0,0,3/31/2019,0,0
P80003817,"WUENSCHE, VERNON EDGAR",C,2,REP,0,0,0,0,582,582,0,0,0,0,0,47930,0,00,0,,,,,,0,0,3/31/2019,0,0
P00005959,"DISNEY, GARY DENNIS",C,3,AMP,0,0,0,0,800,800,0,800,0,0,0,800,0,00,0,,,,,,0,0,4/12/2019,0,0
P00010124,"HUNTER, DARIO DAVID",C,3,GRE,2259.45,0,2159.45,0,0,100,2154.45,0,0,0,0,0,105,00,0,,,,,,0,0,3/31/2019,0,0
P00010900,"ARANJO, ROLAND",C,3,GRE,2000,0,987.65,0,0,1012.35,0,2000,0,0,0,2000,0,00,0,,,,,,0,0,3/31/2019,0,0
P20003984,"STEIN, JILL",O,3,GRE,0,0,65230.76,0,134398.86,69168.1,0,0,0,0,0,87740,0,00,0,,,,,,0,0,3/31/2019,0,0
P40003279,"MESPLAY, KENT PHILIP",O,3,GRE,40,0,40,0,1,1,0,40,0,0,0,18903,0,00,0,,,,,,0,0,3/31/2019,0,0
P80004369,"AUGUSTSON, ALAN",C,3,GRE,306.59,0,306.59,0,0,0,306.59,0,0,0,0,0,0,00,0,,,,,,0,0,6/11/2019,0,0
P00003962,"SCHRINER, JOSEPH CHARLES",C,3,IND,90,0,90,0,5,5,90,0,0,0,0,0,0,00,0,,,,,,0,0,3/31/2019,0,0
P00005314,"JORGENSON, CHAD MICHAEL",C,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,,,,,,0,0,3/31/2019,0,0
P00005363,"SRAIL, JAMES RYAN MR.",C,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,,,,,,0,0,3/17/2019,0,0
P00006684,"FULLER, REV VERONICA RONNIE",C,3,IND,70,0,70,0,200,200,0,0,0,0,0,0,70,00,0,,,,,,0,0,4/5/2019,0,0
P00008342,"COLLINSON, SEAN",C,3,IND,0,0,0,0,5000,5000,0,0,0,0,0,0,0,00,0,,,,,,0,0,3/31/2019,0,0
P00008524,"GLASS, ANGELA",C,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,,,,,,0,0,3/31/2019,0,0
P00009191,"OTT, MICHAEL JAMES MR.",C,3,IND,976.08,0,451.08,0,0,525,476.08,500,0,0,0,500,0,00,0,,,,,,0,0,3/31/2019,0,0
P00010835,"BRADFORD, SCOTT",C,3,IND,325,0,200.94,0,0,124.06,250,0,0,0,0,0,75,00,0,,,,,,0,0,3/31/2019,0,0
P00011189,"HOWARD, SHAWN W",C,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,,,,,,0,0,3/31/2019,0,0
P20004099,"WHEELOCK, TERRY WAYNE",C,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,,,,,,0,0,3/31/2019,0,0
P60003076,"KEYES, ALAN L",O,3,IND,0,0,0,0,0,0,0,0,0,0,0,296843.91,0,00,0,,,,,,0,0,3/31/2019,0,0
P60004991,"LLOYD, JUNE LA'GAY",C,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,,,,,,0,0,4/15/2019,0,0
P60005303,"FOX, CHERUNDA LYNN",C,3,IND,696,0,696,0,0,0,696,0,0,0,0,0,0,00,0,,,,,,0,0,3/31/2019,0,0
P60008489,"COSTELLO, REGIS J",O,3,IND,0,0,0,0,7001.76,7001.76,0,0,0,0,0,0,0,00,0,,,,,,0,0,3/31/2019,0,0
P60022654,"MCMULLIN, EVAN / MINDY FINN",O,3,IND,0,0,289.64,0,5084.19,4794.55,0,0,0,0,0,669330.95,0,00,0,,,,,,0,0,3/31/2019,0,0
P80003643,"ELLIOTT, CLAIRE ELISABETH",C,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,,,,,,0,0,3/31/2019,0,0
P00006841,"KOKESH, ADAM",C,3,LIB,1384.73,0,1011.77,0,182.36,555.32,807,0,0,158,0,20896.13,577.73,00,0,,,,,,0,0,3/31/2019,0,0
P00008185,"RICHEY, STEVEN ALLEN",C,3,LIB,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,,,,,,0,0,3/31/2019,0,0
P00009696,"BEHRMAN, DAN TAXATION IS THEFT",C,3,LIB,736.82,0,736.82,0,0,0,0,361.82,0,0,0,361.82,375,00,0,,,,,,0,0,3/31/2019,0,0
P00011023,"RUFF, KIMBERLY MARGARET",C,3,LIB,5885.98,0,366.61,0,0,5519.37,0,500,550,0,0,1050,4835.98,00,0,,,,,,0,0,3/31/2019,0,0
P20002671,"JOHNSON, GARY / WILLIAM ""BILL"" WELD",O,3,LIB,0,0,244.73,0,244.73,0,0,0,0,0,0,1688993.99,0,00,0,,,,,,0,0,3/31/2019,0,0
P60011517,"BERRY, JOEY",C,3,LIB,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,,,,,,0,0,3/31/2019,0,0
P00000679,"CARROLL, JERRY LEON",C,3,NNE,20,0,20,0,2,2,0,20,0,0,0,3039,0,00,0,,,,,,0,0,3/31/2019,0,0
P60016920,"PRAG, CHOMI",C,3,NNE,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,,,,,,0,0,3/31/2019,0,0
P60017100,"VALENTINE, JAMES",C,3,NNE,0,0,77.5,0,38224.12,38146.62,0,0,0,0,0,52600,0,00,0,,,,,,0,0,3/31/2019,0,0
P00008219,"PRIDMORE, JAY P",C,3,NPA,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,,,,,,0,0,1/17/2019,0,0
P60019668,"GEORGE, JEFF",O,3,NPA,0,0,0,0,-11151.21,-11151.21,0,0,0,0,0,0,0,00,0,,,,,,0,0,3/31/2019,0,0
P20003174,"SPONHEIM, DAVID JON",C,3,OTH,20,0,31,0,2410,2399,0,0,0,0,0,0,20,00,0,,,,,,0,0,3/31/2019,0,0
P00011247,"CURTIS, DAVID",C,3,UN,273,0,273,0,0,0,273,0,0,0,0,0,0,00,0,,,,,,0,0,3/31/2019,0,0
P60022043,"PUSKAR, MICHAEL BRANDON",C,3,UN,45,0,211.67,0,500,333.33,20,0,0,0,0,0,25,00,0,,,,,,0,0,3/31/2019,0,0
P00010090,"AVINA, CANDACE MARIE BATES",C,3,UNK,25,0,25,0,25,25,25,0,0,0,0,0,0,00,0,,,,,,0,0,3/31/2019,0,0
P00011320,"HICKS, ANDREW LEE",C,3,UNK,45,0,0,0,0,45,0,0,0,0,0,0,45,00,0,,,,,,0,0,3/31/2019,0,0
S4AK00099,"MURKOWSKI, LISA",I,2,REP,122167.93,0,41384.17,0,480889.41,561673.17,0,0,0,0,0,0,51360.05,AK,0,,,,,,70750,0,3/31/2019,0,0
S4AK00214,"SULLIVAN, DAN",I,2,REP,1107475.28,192381.92,191966.91,0,1126542.66,2042051.03,0,0,0,0,0,19659.23,624582.18,AK,0,,,,,,277983.46,0,3/31/2019,3700,0
S0AK00121,"MILLER, JOSEPH W",C,3,LIB,1,0,6,0,55136,55131,0,0,0,0,0,35152,0,AK,0,,,,,,0,0,3/31/2019,0,0
S0AL00156,"JONES, DOUG",C,1,DEM,1649675.37,68360,685924.1,0,2131165.71,3094916.98,0,0,0,0,0,0,1153986.55,AL,0,,,,,,425360,0,3/31/2019,11511.25,0
S6AL00302,"CRUMPTON, RONALD (RON) STEVEN",C,1,DEM,0,0,0,0,5,5,0,0,0,0,0,0,0,AL,0,,,,,,0,0,3/31/2019,0,0
S0AL00206,"BYRNE, BRADLEY ROBERTS",C,2,REP,2061796.73,1808015.73,17256.64,0,0,2044540.09,0,0,0,0,0,0,172781,AL,0,,,,,,81000,0,3/31/2019,0,0
S6AL00013,"SHELBY, RICHARD C",I,2,REP,22045.07,0,32352.45,0,9841582.24,9831274.86,0,0,0,0,0,0,0,AL,0,,,,,,0,0,3/31/2019,0,0
S6AL00195,"SESSIONS, JEFFERSON B",C,2,REP,14412,0,7896,0,2495459,2501975,0,0,0,0,0,0,0,AL,0,,,,,,0,0,3/31/2019,0,0
S8AL00308,"STRANGE, LUTHER J III",I,2,REP,98747.64,0,61351.12,0,127802.98,165199.5,60000,0,0,0,0,178713.5,0,AL,0,,,,,,0,0,3/31/2019,0,0
S8AL00381,"BROOKS, MO",C,2,REP,86882.77,0,32295.58,0,692181.51,746768.7,0,0,0,0,0,0,71360,AL,0,,,,,,14700,0,3/31/2019,0,0
S0AR00150,"BOOZMAN, JOHN",I,2,REP,28950,0,42556.66,0,497112.8,483506.14,0,0,0,0,0,0,9950,AR,0,,,,,,19000,0,3/31/2019,0,0
S4AR00103,"COTTON, THOMAS",I,2,REP,935760.42,354493.16,203203.51,0,2099351.54,2831908.45,0,0,0,0,0,113889.55,367001.61,AR,0,,,,,,214250,0,3/31/2019,10200,1000
S0AZ00343,"LAROSE, JOSUE",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,AZ,0,,,,,,0,0,3/31/2019,0,0
S0AZ00350,"KELLY, MARK",C,1,DEM,4121108.96,0,920420.66,0,0,3200688.3,0,0,0,0,0,0,4081358.96,AZ,0,,,,,,39750,0,3/31/2019,2876,0
S8AZ00122,"ABBOUD, DEEDRA",O,1,DEM,0,0,5938.9,0,9876.92,3938.02,0,0,0,0,0,80382.22,0,AZ,0,,,,,,0,0,3/27/2019,0,0
S8AZ00197,"SINEMA, KYRSTEN",,1,DEM,438806.75,1151.3,154893.79,0,171526.59,455439.55,0,0,0,0,0,0,281699.53,AZ,0,,,,,,150200,0,3/31/2019,11183.5,0
S2AZ00141,"FLAKE, JEFF",I,2,REP,0,0,8153.55,0,1121967.48,1113813.93,0,0,0,0,0,0,0,AZ,0,,,,,,0,0,3/31/2019,0,0
S6AZ00217,"MELUSKEY, ALEXANDER",C,2,REP,660,0,794,0,6692,6557,0,600,0,0,0,790873,60,AZ,0,,,,,,0,0,3/31/2019,0,0
S6AZ00233,"WARD, KELLI",O,2,REP,19630.15,0,19991.27,0,361.12,0,14960.72,0,0,0,0,0,0,AZ,0,,,,,,0,0,4/13/2019,0,0
S8AZ00189,"BRITTAIN, CRAIG R",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,AZ,0,,,,,,0,0,3/31/2019,0,0
S8AZ00221,"MCSALLY, MARTHA",I,2,REP,2099485.67,169009.34,914363.42,0,923793.51,2108915.76,0,0,0,0,0,0,1523857.54,AZ,0,,,,,,379600,0,3/31/2019,90728.75,0
S8AZ00247,"ARPAIO, JOE",O,2,REP,2301,0,43695.16,40950.67,41394.16,0,0,0,0,0,0,0,0,AZ,0,,,,,,0,0,5/2/2019,0,0
S6AZ00258,"QUINN, PATRICK THOMAS",C,3,NPA,0,0,0,0,3959.39,3959.39,0,0,0,0,0,0,0,AZ,0,,,,,,0,0,3/31/2019,0,0
S0CA00199,"FEINSTEIN, DIANNE",,1,DEM,115598.87,808.01,118772.01,0,92349.06,89175.92,0,0,0,0,0,500000,15320.28,CA,0,,,,,,0,0,3/31/2019,402.5,7500
S6CA00584,"HARRIS, KAMALA D",I,1,DEM,196521.01,0,1457733.15,1202493.7,1315730.14,54518,0,0,0,0,0,40836.81,190915.01,CA,0,,,,,,0,0,3/31/2019,158812.89,480.75
S6CA00691,"SANCHEZ, LORETTA",O,1,DEM,1859.46,0,8741.33,0,16703.96,9822.09,0,0,0,0,0,0,0,CA,0,,,,,,0,0,3/31/2019,0,0
S6CA00873,"STOKES, STEVE",C,1,DEM,51.88,0,153.32,0,135.39,33.95,0,0,0,0,0,0,51.88,CA,0,,,,,,0,0,2/14/2019,0,0
S8CA00408,"DE LEON, KEVIN",C,1,DEM,7676.63,0,44360.02,0,38287.07,1603.68,0,0,0,0,0,0,0,CA,0,,,,,,0,0,3/31/2019,0,0
S8CA00416,"HARTSON, ALISON",C,1,DEM,0,0,1122.64,0,2923.53,1800.89,0,0,0,0,0,118908.05,0,CA,0,,,,,,0,0,3/31/2019,0,0
S8CA00440,"CRUZ, ERIN",C,2,REP,345,0,704,0,692,333,0,0,0,0,0,0,245,CA,0,,,,,,0,0,3/31/2019,0,0
S8CA00598,"DE LA FUENTE, ROQUE ROCKY",C,2,REP,0,0,234,0,2343.18,2109.18,0,0,0,0,0,9320065.61,0,CA,0,,,,,,0,0,3/31/2019,0,0
S2CA00591,"CARROLL, JERRY LEON",C,3,OTH,20,0,20,0,10,10,0,20,0,0,0,1985,0,CA,0,,,,,,0,0,3/31/2019,0,0
S0CO00211,"BENNET, MICHAEL F",I,1,DEM,82950.96,0,447965,0,1531852.51,1166838.47,0,0,0,0,0,374819,81821.85,CO,0,,,,,,0,0,3/31/2019,0,0
S0CO00286,"ROMANOFF, ANDREW",C,1,DEM,503845.35,0,55557.44,0,3306.33,451594.24,0,2864.07,0,0,0,250864.07,500965.77,CO,0,,,,,,0,0,3/31/2019,1000,0
S0CO00419,"LEITZEL, DUSTIN JOHN",C,1,DEM,0,0,0,0,1904,1904,0,0,0,0,0,464,0,CO,0,,,,,,0,0,3/31/2019,0,0
S0CO00435,"GARCIA, LORENA LORENA FOR",C,1,DEM,7314.15,0,5965.16,0,3440.28,4789.27,120,0,0,0,0,0,7194.15,CO,0,,,,,,0,0,3/31/2019,0,0
S0CO00443,"POTTRATZ, KEITH ALLEN",C,1,DEM,2003.3,0,250,0,1,1754.3,2000,0,0,0,0,0,3.3,CO,0,,,,,,0,0,3/31/2019,0,0
S0CO00450,"ZORNIO, PATRICIA ANNE",C,1,DEM,59048.41,0,22457.08,0,0,36591.33,1288.46,0,0,0,0,1300,57744.95,CO,0,,,,,,0,0,3/31/2019,0,0
S0CO00468,"JOHNSTON, MICHAEL C",C,1,DEM,1804923.52,0,170892.19,0,0,1634031.33,0,0,0,0,0,0,1804923.52,CO,0,,,,,,0,0,3/31/2019,0,0
S0CO00476,"KOMBO, DANIELLE",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,CO,0,,,,,,0,0,3/31/2019,0,0
S4CO00171,"SCHAFFER, ROBERT W",O,2,REP,0,0,0,0,90870,90870,0,0,0,0,0,0,0,CO,0,,,,,,0,0,3/31/2019,0,0
S4CO00379,"TRUJILLO, FLOYD",C,2,REP,0,0,0,0,1024.25,1024.25,0,0,0,0,0,102930.68,0,CO,0,,,,,,0,0,3/31/2019,0,0
S4CO00395,"GARDNER, CORY",I,2,REP,2002811.82,275227.8,289735.26,0,1701437.57,3414514.13,0,0,0,0,0,0,1033301.02,CO,0,,,,,,694283,0,3/31/2019,4650,0
S6CO00259,"NEVILLE, TIMOTHY PATRICK",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,CO,0,,,,,,0,0,4/2/2019,0,0
S0CO00344,"NAPOLITANO, JASON ANDREW",C,3,IND,0,0,32,0,163,130,0,0,0,0,0,6352,0,CO,0,,,,,,0,0,3/31/2019,0,0
S0CT00037,"DODD, CHRISTOPHER J",C,1,DEM,0,0,10500,0,109783.47,99283.47,0,0,0,0,0,0,0,CT,0,,,,,,0,0,3/31/2019,0,0
S0CT00177,"BLUMENTHAL, RICHARD",I,1,DEM,85084.33,0,60327.42,0,3165749.55,3190506.46,0,0,0,0,0,0,66868.21,CT,0,,,,,,14500,0,3/31/2019,460,0
S2CT00132,"MURPHY, CHRISTOPHER S",,1,DEM,228760.81,0,168694.04,0,4784717.05,4844783.82,0,0,0,0,0,0,219712.8,CT,0,,,,,,2500,0,3/31/2019,0,0
S6CT05090,"WOLF, AUGUST L",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,215170.22,0,CT,0,,,,,,0,0,3/31/2019,0,0
S8CT00121,"COREY, MATTHEW MCKINNON",C,2,REP,600,0,17967.96,0,17367.96,0,0,0,0,9989.34,0,3010.66,100,CT,0,,,,,,0,500,3/31/2019,0,0
S8CT00154,"VISCONTI, JOE",C,2,REP,1000,0,1000,0,0,0,1000,0,180,0,1000,0,0,CT,0,,,,,,0,0,3/31/2019,0,0
S0DE00092,"COONS, CHRISTOPHER A.",I,1,DEM,756918.46,32426.67,198457.24,0,505185.2,1063646.42,0,0,0,0,0,0,547191.79,DE,0,,,,,,177300,0,3/31/2019,16200,0
S8DE00079,"CARPER, THOMAS R.",,1,DEM,52917.79,0,161303.15,0,360641.86,252256.5,0,0,0,0,0,0,20828.08,DE,0,,,,,,25640,0,3/31/2019,1350,0
S6DE00131,"O'DONNELL, CHRISTINE",O,2,REP,0,0,0,0,571.96,571.96,0,0,0,0,0,39118.92,0,DE,0,,,,,,0,0,3/31/2019,0,0
S8DE00129,"TRUONO, EUGENE (GENE) J JR",C,2,REP,3000,0,3115,0,544.64,429.64,0,3000,0,0,0,198033.47,0,DE,0,,,,,,0,0,3/31/2019,0,0
S8DE00145,"ARLETT, ROB",C,2,REP,0,0,822.99,0,2019.71,1196.72,0,0,0,0,0,11995.8,0,DE,0,,,,,,0,0,3/31/2019,0,0
S6FL00376,"GRAYSON, ALAN MARK",C,1,DEM,18808.45,0,26518.55,0,926838.78,919128.68,0,0,0,0,0,2540435.13,18806.79,FL,0,,,,,,0,0,3/31/2019,0,0
S8FL00166,"NELSON, BILL",I,1,DEM,3708.65,0,695902.03,0,1730969.24,1038775.86,0,0,0,0,0,0,0,FL,0,,,,,,0,0,3/31/2019,0,0
S0FL00338,"RUBIO, MARCO",I,2,REP,242394.95,73810.59,128891.53,0,697379.92,810883.34,0,0,0,0,0,0,109744.05,FL,0,,,,,,38000,0,3/31/2019,0,0
S2FL00193,"HARIDOPOLOS, MIKE",C,2,REP,352.95,0,57500,0,382265.36,325118.31,0,0,0,0,0,0,0,FL,0,,,,,,0,0,3/31/2019,0,0
S6FL00236,"MCBRIDE, WILLIAM",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,251071.42,0,FL,0,,,,,,0,0,3/31/2019,0,0
S8FL00273,"SCOTT, RICK SEN",,2,REP,29699.89,0,177280.07,0,1460603.73,1313023.55,0,0,0,0,0,0,11001.29,FL,0,,,,,,11000,0,3/31/2019,2850,0
S0GA00369,"WILLIAMS, ELAINE WHIGHAM",C,1,DEM,5000,0,0,0,0,0,0,0,0,0,0,0,0,GA,0,,,,,,0,0,6/1/2019,0,0
S2GA00118,"CHAMBLISS, C SAXBY",C,2,REP,24,0,11513,0,159863,148375,0,0,0,0,0,0,0,GA,0,,,,,,0,0,3/31/2019,0,0
S4GA11210,"KINGSTON, JOHN H SR REP",O,2,REP,26,0,0,0,356,382,0,0,0,0,0,0,0,GA,0,,,,,,0,0,3/31/2019,0,0
S4GA11285,"PERDUE, DAVID",I,2,REP,1783133.43,939711,204713.03,0,1703670.97,3282091.37,0,0,0,0,0,781801.79,452794.8,GA,0,,,,,,384900,0,3/31/2019,5000,0
S6GA00119,"ISAKSON, JOHN HARDY",I,2,REP,53011.16,0,85985.96,0,1218421.82,1185447.02,0,0,0,0,0,0,8660,GA,0,,,,,,41500,0,3/31/2019,0,0
S2HI00106,"HIRONO, MAZIE K.",,1,DEM,58456.49,0,87879.26,0,996873.46,967450.69,0,0,0,0,0,125000,53415.16,HI,0,,,,,,5000,0,3/31/2019,522.5,0
S4HI00136,"SCHATZ, BRIAN",I,1,DEM,55116.26,8000,52430.69,0,2610426.57,2613112.14,0,0,0,0,0,0,20499.74,HI,0,,,,,,13000,0,3/31/2019,6.25,0
S0IA00119,"FIEGEN, THOMAS L",C,1,DEM,0,0,7,0,27769,27762,0,0,0,0,0,30680,0,IA,0,,,,,,0,0,3/31/2019,0,0
S4IA00020,"HARKIN, THOMAS RICHARD",C,1,DEM,106.02,0,370.25,0,61340.88,61076.65,0,0,0,0,0,0,0,IA,0,,,,,,0,0,3/31/2019,0,0
S0IA00028,"GRASSLEY, CHARLES E ",I,2,REP,158350,0,34179.16,0,904975.89,1029146.73,0,0,0,0,0,0,68850,IA,0,,,,,,89500,0,3/31/2019,0,1000
S4IA00095,"WHITAKER, MATTHEW GEORGE ""MATT""",O,2,REP,0,0,0,0,8082,8082,0,0,0,0,0,49187,0,IA,0,,,,,,0,0,3/31/2019,0,0
S4IA00129,"ERNST, JONI K",I,2,REP,1689989.98,563278.64,237177.06,0,1363149.69,2815962.61,0,0,0,0,0,0,549746.45,IA,0,,,,,,576963.53,0,3/31/2019,2700,0
S4IA00152,"JACOBS, MARK M",O,2,REP,165,0,165,0,0,0,165,0,0,0,0,250000,0,IA,0,,,,,,0,0,3/31/2019,0,0
S0ID00149,"HARRIS, NANCY LYNN",C,1,DEM,3972,0,1766,0,0,2206,0,1547,0,0,0,1547,2425,ID,0,,,,,,0,0,3/31/2019,0,0
S8ID00027,"CRAPO, MICHAEL D",I,2,REP,51472.72,0,76948.21,0,3557101.16,3531625.67,0,0,0,0,0,0,18600,ID,0,,,,,,19500,0,3/31/2019,0,0
S8ID00092,"RISCH, JAMES E",I,2,REP,117133.93,0,45257.34,0,1085294.62,1157171.21,0,0,0,0,0,0,43500,ID,0,,,,,,70750,0,3/31/2019,0,0
S6ID00104,"WRITZ, RAY",C,3,CON,370,0,378,0,130,122,370,0,0,0,0,1999,0,ID,0,,,,,,0,0,3/31/2019,0,0
S0IL00493,"STAVA-MURRAY, ANNE MICHELE MOST RECEN",C,1,DEM,175,0,165.28,0,0,9.72,150,0,0,0,0,0,25,IL,0,,,,,,0,0,3/31/2019,0,0
S6IL00151,"DURBIN, RICHARD J",I,1,DEM,512879.41,207000,92972.1,0,2013437.93,2433345.24,0,0,0,0,0,0,174837.13,IL,0,,,,,,128000,0,3/31/2019,3500,0
S6IL00292,"DUCKWORTH, L TAMMY",I,1,DEM,208747.24,5000,209648.22,0,1137843.69,1136942.71,0,0,0,0,0,0,173562.96,IL,0,,,,,,27000,0,3/31/2019,436.25,0
S6IL00342,"HARRIS, NAPOLEON",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,,,,,,0,0,3/15/2019,0,0
S0IL00501,"HUBBARD, PEGGY",C,2,REP,50050.18,0,48387.53,0,0,1662.65,0,0,0,0,0,0,50050.18,IL,0,,,,,,0,0,3/31/2019,0,0
S2IL00119,"OBERWEIS, JAMES D ""JIM""",C,2,REP,207450,0,5026.95,0,0,202423.05,0,100000,0,0,0,100000,106450,IL,0,,,,,,1000,0,3/31/2019,0,0
S4IL00438,"TRUAX, DOUGLAS LEE",C,2,REP,0,0,0,0,-370,-370,0,0,0,0,0,52710,0,IL,0,,,,,,0,0,3/31/2019,0,0
S6IL00185,"MARSHALL, ROBERT",C,2,REP,2000,0,0,0,314,314,0,2000,0,0,0,47000,0,IL,0,,,,,,0,0,3/31/2019,0,0
S6IL00334,"MARTER, JAMES THOMAS",C,2,REP,200,0,158,0,18.95,60.95,0,200,0,0,0,39401.18,0,IL,0,,,,,,0,0,3/31/2019,0,0
S0IN00061,"HILL, BARON P",O,1,DEM,3.71,0,1917.1,0,160842.76,158929.37,0,0,0,0,0,0,0,IN,0,,,,,,0,0,3/31/2019,0,0
S2IN00091,"DONNELLY, JOSEPH S",I,1,DEM,1754.54,0,34914.23,0,173872.55,140712.86,0,0,0,0,0,0,0,IN,0,,,,,,0,0,3/31/2019,3234.08,0
S6IN00209,"DICKERSON, JOHN MARTIN",O,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,0,,,,,,0,0,3/31/2019,0,0
S8IN00049,"BAYH, EVAN",O,1,DEM,77819.18,0,0,0,1129029.35,1206848.53,0,0,0,0,0,0,0,IN,0,,,,,,0,0,3/31/2019,0,0
S0IN00111,"BATES, DON JR",O,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,0,,,,,,0,0,5/9/2019,0,0
S6IN00191,"YOUNG, TODD CHRISTOPHER",C,2,REP,197015.88,75693.7,79394.98,0,291136.1,408757,0,0,0,0,0,0,94322.18,IN,0,,,,,,27000,0,3/31/2019,0,0
S8IN00148,"TAKAMI, ANDREW BENJAMIN",C,2,REP,0,0,616.14,0,12373.72,11757.58,0,0,0,0,0,0,0,IN,0,,,,,,0,0,3/31/2019,0,0
S8IN00163,"MESSER, ALLEN LUCAS",C,2,REP,0,0,105,0,8384.6,8279.6,0,0,0,0,0,0,0,IN,0,,,,,,0,0,3/31/2019,0,0
S8IN00171,"BRAUN, MIKE",I,2,REP,145885.42,0,92438.82,0,71583.08,125029.68,0,0,0,0,0,341069.24,26849,IN,0,,,,,,85676.79,0,3/31/2019,30,0
S8IN00189,"ROKITA, THEODORE EDWARD",C,2,REP,5.44,0,12369.17,0,62606.05,50242.32,0,0,0,0,0,0,0,IN,0,,,,,,0,0,3/31/2019,0,0
